N 100 
0 136 77
1 90 155
2 192 34
3 52 128
4 130 77
5 137 150
6 150 122
7 37 48
8 81 176
9 12 37
10 152 125
11 159 179
12 17 38
13 197 194
14 79 28
15 106 200
16 165 155
17 44 87
18 14 123
19 114 146
20 28 177
21 145 189
22 48 200
23 128 85
24 11 167
25 107 101
26 170 155
27 40 185
28 126 154
29 142 76
30 186 158
31 198 152
32 138 126
33 38 145
34 0 12
35 37 69
36 13 111
37 122 12
38 19 128
39 163 92
40 92 8
41 126 149
42 44 111
43 166 27
44 53 90
45 77 18
46 37 71
47 175 46
48 127 179
49 105 90
50 49 85
51 155 163
52 152 130
53 200 23
54 155 25
55 68 10
56 41 108
57 186 81
58 84 184
59 37 120
60 110 3
61 139 115
62 20 19
63 166 111
64 119 10
65 14 158
66 173 20
67 105 81
68 41 109
69 108 149
70 160 161
71 123 129
72 109 53
73 193 104
74 29 87
75 188 78
76 151 101
77 50 150
78 7 94
79 118 51
80 11 34
81 22 115
82 138 67
83 8 99
84 4 153
85 70 72
86 105 160
87 154 44
88 32 119
89 14 54
90 114 109
91 136 93
92 114 125
93 60 177
94 11 0
95 166 90
96 17 82
97 193 100
98 174 31
99 13 141
