N 100 
0 171 80
1 58 197
2 156 170
3 127 106
4 67 117
5 45 38
6 122 183
7 183 144
8 17 137
9 112 27
10 94 192
11 32 86
12 4 197
13 184 77
14 70 179
15 59 189
16 175 53
17 108 164
18 179 199
19 167 24
20 143 49
21 108 122
22 38 199
23 17 153
24 171 41
25 31 11
26 164 97
27 98 65
28 102 186
29 160 145
30 108 186
31 26 141
32 24 149
33 126 105
34 119 72
35 117 177
36 194 81
37 36 177
38 60 149
39 183 160
40 34 108
41 25 87
42 87 177
43 146 46
44 126 40
45 41 72
46 91 69
47 13 22
48 104 87
49 183 177
50 118 95
51 140 155
52 71 102
53 160 184
54 81 115
55 137 97
56 101 97
57 79 114
58 118 186
59 21 37
60 103 73
61 137 63
62 150 117
63 44 189
64 43 3
65 165 200
66 14 39
67 75 151
68 69 49
69 62 1
70 108 21
71 55 12
72 117 2
73 79 31
74 92 189
75 83 126
76 108 50
77 90 78
78 140 96
79 43 47
80 127 28
81 63 195
82 157 150
83 38 60
84 64 184
85 81 106
86 75 58
87 81 70
88 81 1
89 42 83
90 18 130
91 159 45
92 61 32
93 21 25
94 153 36
95 80 57
96 102 38
97 195 89
98 9 50
99 191 151
