N 100 
0 176 34
1 189 16
2 76 155
3 175 103
4 145 5
5 61 92
6 41 7
7 85 53
8 169 131
9 67 33
10 69 40
11 116 14
12 15 13
13 153 51
14 102 149
15 25 142
16 8 69
17 166 176
18 156 156
19 72 150
20 138 162
21 152 46
22 18 183
23 41 72
24 35 10
25 163 20
26 38 173
27 47 29
28 28 1
29 159 118
30 5 184
31 71 104
32 171 19
33 162 199
34 5 110
35 140 92
36 167 69
37 5 43
38 61 141
39 146 79
40 17 70
41 172 140
42 102 83
43 14 154
44 138 116
45 30 72
46 191 185
47 96 139
48 61 69
49 33 157
50 127 45
51 133 78
52 105 145
53 79 34
54 91 151
55 48 81
56 57 164
57 161 78
58 159 119
59 176 43
60 149 162
61 47 119
62 8 55
63 135 26
64 99 58
65 61 148
66 17 146
67 163 111
68 7 149
69 134 45
70 18 106
71 109 100
72 82 76
73 180 157
74 29 32
75 25 4
76 12 37
77 180 183
78 29 127
79 2 28
80 80 50
81 24 126
82 10 20
83 168 97
84 29 152
85 67 109
86 123 55
87 57 124
88 114 114
89 32 111
90 85 155
91 14 193
92 198 53
93 107 52
94 108 134
95 134 129
96 99 140
97 61 152
98 25 22
99 57 87
