N 100 
0 178 166
1 190 19
2 165 199
3 150 191
4 38 109
5 10 170
6 175 164
7 24 181
8 97 80
9 147 93
10 103 106
11 59 190
12 80 172
13 37 97
14 114 71
15 2 33
16 154 107
17 83 77
18 197 18
19 18 144
20 154 167
21 123 39
22 64 46
23 120 137
24 74 14
25 43 86
26 157 94
27 30 152
28 182 131
29 172 13
30 20 13
31 50 42
32 67 108
33 57 149
34 96 189
35 186 188
36 164 10
37 74 20
38 72 198
39 47 9
40 88 139
41 52 69
42 49 62
43 98 110
44 194 188
45 184 11
46 185 148
47 187 136
48 87 137
49 174 6
50 135 67
51 107 145
52 100 6
53 196 166
54 27 149
55 99 170
56 99 94
57 17 119
58 22 67
59 83 177
60 88 65
61 161 121
62 37 107
63 149 145
64 74 74
65 99 59
66 42 170
67 164 70
68 52 83
69 118 137
70 5 119
71 162 92
72 141 168
73 172 78
74 15 157
75 106 72
76 86 39
77 72 19
78 5 8
79 91 95
80 135 22
81 68 199
82 177 15
83 78 84
84 125 200
85 104 183
86 193 160
87 23 3
88 115 61
89 173 44
90 185 15
91 155 9
92 101 104
93 100 67
94 92 90
95 121 41
96 3 58
97 126 149
98 30 24
99 195 164
