N 100 
0 158 9
1 162 94
2 115 0
3 145 38
4 169 140
5 31 1
6 168 20
7 179 110
8 61 94
9 195 34
10 3 200
11 133 169
12 151 42
13 172 173
14 181 84
15 63 7
16 18 120
17 128 120
18 17 117
19 54 92
20 55 18
21 129 194
22 68 82
23 38 98
24 24 63
25 140 196
26 30 50
27 31 154
28 12 156
29 167 179
30 182 29
31 189 89
32 157 9
33 190 167
34 6 179
35 154 74
36 77 40
37 140 187
38 10 118
39 110 123
40 7 73
41 28 178
42 159 165
43 14 11
44 178 179
45 141 92
46 136 145
47 61 169
48 112 34
49 11 183
50 126 135
51 94 9
52 156 88
53 82 194
54 58 123
55 43 18
56 66 129
57 170 76
58 62 105
59 109 5
60 40 200
61 63 70
62 183 35
63 71 115
64 112 150
65 143 20
66 139 19
67 63 72
68 171 187
69 93 80
70 77 46
71 101 17
72 77 33
73 121 108
74 43 116
75 31 129
76 49 85
77 24 199
78 96 117
79 86 100
80 40 195
81 9 41
82 175 9
83 148 31
84 44 188
85 4 141
86 156 173
87 137 61
88 125 94
89 96 125
90 67 7
91 72 56
92 163 60
93 17 50
94 196 13
95 124 74
96 144 24
97 120 98
98 120 144
99 145 136
