N 100 
0 117 122
1 127 77
2 25 141
3 91 43
4 159 83
5 77 156
6 91 91
7 135 196
8 26 102
9 7 99
10 3 6
11 155 121
12 161 129
13 152 121
14 11 122
15 117 164
16 132 19
17 24 48
18 10 150
19 135 5
20 62 71
21 168 124
22 116 110
23 147 142
24 56 104
25 85 30
26 23 180
27 22 120
28 158 8
29 0 109
30 145 170
31 21 8
32 73 38
33 132 94
34 152 163
35 161 175
36 184 188
37 191 85
38 19 177
39 117 74
40 178 73
41 13 140
42 14 83
43 88 17
44 84 125
45 198 179
46 133 118
47 96 24
48 79 131
49 143 99
50 109 115
51 14 140
52 160 20
53 166 90
54 193 167
55 39 171
56 72 22
57 197 80
58 118 194
59 24 63
60 190 162
61 179 38
62 19 60
63 170 90
64 90 125
65 130 123
66 146 146
67 199 183
68 77 38
69 11 105
70 145 172
71 164 98
72 80 1
73 8 167
74 176 185
75 46 109
76 11 66
77 120 136
78 7 49
79 179 68
80 36 86
81 115 38
82 68 157
83 52 145
84 49 80
85 6 32
86 14 193
87 192 126
88 8 129
89 157 101
90 38 58
91 57 96
92 50 150
93 195 111
94 151 86
95 145 95
96 53 4
97 166 22
98 85 194
99 139 159
