N 100 
0 141 99
1 132 19
2 164 77
3 160 194
4 90 18
5 198 69
6 33 10
7 181 48
8 154 133
9 179 121
10 177 109
11 146 82
12 114 36
13 109 29
14 70 115
15 135 173
16 153 156
17 103 11
18 1 24
19 167 100
20 52 8
21 44 162
22 55 16
23 164 199
24 175 191
25 38 102
26 114 24
27 37 169
28 91 198
29 94 162
30 92 160
31 42 172
32 101 78
33 107 32
34 30 97
35 87 153
36 96 147
37 22 119
38 147 184
39 85 97
40 130 88
41 157 137
42 131 69
43 142 68
44 64 57
45 53 33
46 21 188
47 112 142
48 90 157
49 142 80
50 130 119
51 183 4
52 38 196
53 154 45
54 38 160
55 172 96
56 97 63
57 91 137
58 25 91
59 100 155
60 160 195
61 123 30
62 72 50
63 23 174
64 101 58
65 71 172
66 107 123
67 197 21
68 143 138
69 114 47
70 199 197
71 96 140
72 138 67
73 31 147
74 94 24
75 187 83
76 143 133
77 95 146
78 13 20
79 100 111
80 100 110
81 182 137
82 183 193
83 187 91
84 155 28
85 118 147
86 82 114
87 193 74
88 103 61
89 154 116
90 54 94
91 113 80
92 102 77
93 11 12
94 27 187
95 30 130
96 56 133
97 96 112
98 9 183
99 162 76
