N 100 
0 163 99
1 118 16
2 107 18
3 113 66
4 125 65
5 54 23
6 113 33
7 59 69
8 130 1
9 190 44
10 196 186
11 106 163
12 173 126
13 59 47
14 192 117
15 104 152
16 45 68
17 58 47
18 115 117
19 172 154
20 171 145
21 153 143
22 97 31
23 195 68
24 77 99
25 136 46
26 144 119
27 175 48
28 73 116
29 191 134
30 186 53
31 85 96
32 41 155
33 5 166
34 1 25
35 165 51
36 70 102
37 165 109
38 88 164
39 85 95
40 136 130
41 175 21
42 99 164
43 86 29
44 182 27
45 151 18
46 47 34
47 102 66
48 191 177
49 177 166
50 126 176
51 37 159
52 158 21
53 162 185
54 96 189
55 76 29
56 0 24
57 161 167
58 181 116
59 159 56
60 80 12
61 31 35
62 121 104
63 68 140
64 191 61
65 80 54
66 61 159
67 33 89
68 142 109
69 36 189
70 26 123
71 166 64
72 100 127
73 59 112
74 66 29
75 77 8
76 123 195
77 197 56
78 169 197
79 116 50
80 104 46
81 114 182
82 6 27
83 48 2
84 189 17
85 15 142
86 29 84
87 13 184
88 199 67
89 164 140
90 34 53
91 192 1
92 72 100
93 67 28
94 95 35
95 65 97
96 133 171
97 162 27
98 44 44
99 20 89
