N 100 
0 21 116
1 21 41
2 191 133
3 149 179
4 56 72
5 141 101
6 57 177
7 43 140
8 153 58
9 110 55
10 151 41
11 160 25
12 29 22
13 103 9
14 47 74
15 78 1
16 28 93
17 162 92
18 104 27
19 44 162
20 171 118
21 155 21
22 86 88
23 60 199
24 8 22
25 173 154
26 155 128
27 153 21
28 112 181
29 26 3
30 159 114
31 184 173
32 25 169
33 90 18
34 102 21
35 88 22
36 40 40
37 39 47
38 13 158
39 87 102
40 165 186
41 176 119
42 181 89
43 107 79
44 45 88
45 185 80
46 120 164
47 57 68
48 177 150
49 20 133
50 83 134
51 180 160
52 34 189
53 130 112
54 151 56
55 68 10
56 24 78
57 129 180
58 176 77
59 155 63
60 32 99
61 29 152
62 122 85
63 72 61
64 101 199
65 149 68
66 171 152
67 148 33
68 48 81
69 159 182
70 40 17
71 130 62
72 147 200
73 104 154
74 158 176
75 107 89
76 94 24
77 49 24
78 27 38
79 175 185
80 190 82
81 188 162
82 92 84
83 162 112
84 19 59
85 189 159
86 47 121
87 110 39
88 159 144
89 0 78
90 144 138
91 62 87
92 42 141
93 118 91
94 166 82
95 9 73
96 126 179
97 67 84
98 89 105
99 63 130
