N 100 
0 186 121
1 96 100
2 118 173
3 73 131
4 109 117
5 127 96
6 70 181
7 57 137
8 39 147
9 143 106
10 57 83
11 162 44
12 131 148
13 160 93
14 28 163
15 8 36
16 12 112
17 123 166
18 188 104
19 81 140
20 139 116
21 140 83
22 195 67
23 188 80
24 65 12
25 103 34
26 110 123
27 170 0
28 193 7
29 189 86
30 13 190
31 149 7
32 177 159
33 160 112
34 82 181
35 77 34
36 148 165
37 32 116
38 178 17
39 192 161
40 141 49
41 175 29
42 130 135
43 48 8
44 151 193
45 128 187
46 52 197
47 48 85
48 98 15
49 141 48
50 65 188
51 85 82
52 113 139
53 156 118
54 61 105
55 177 23
56 184 128
57 4 2
58 104 107
59 85 80
60 56 174
61 10 38
62 127 140
63 17 36
64 147 6
65 144 188
66 161 85
67 90 78
68 173 79
69 4 195
70 90 8
71 83 195
72 177 163
73 6 75
74 144 30
75 94 188
76 108 190
77 172 16
78 91 107
79 84 89
80 172 121
81 33 83
82 122 85
83 147 76
84 72 9
85 159 78
86 74 183
87 118 37
88 103 79
89 71 13
90 154 200
91 200 182
92 49 58
93 2 20
94 79 9
95 3 85
96 159 125
97 38 114
98 160 110
99 164 54
