N 100 
0 8 36
1 116 110
2 36 54
3 0 122
4 66 5
5 61 174
6 33 36
7 7 22
8 112 113
9 139 188
10 177 33
11 99 145
12 106 200
13 68 58
14 180 108
15 121 40
16 44 151
17 77 72
18 4 169
19 30 80
20 65 38
21 75 38
22 181 91
23 28 85
24 46 37
25 111 91
26 106 95
27 115 39
28 9 13
29 115 154
30 172 1
31 39 77
32 124 79
33 198 104
34 158 94
35 163 130
36 18 172
37 152 162
38 108 19
39 45 65
40 100 180
41 147 152
42 99 131
43 54 85
44 86 103
45 102 36
46 168 124
47 105 17
48 93 86
49 102 186
50 98 100
51 44 22
52 135 134
53 156 127
54 144 49
55 143 172
56 81 191
57 162 87
58 95 180
59 87 27
60 181 145
61 91 189
62 166 65
63 123 171
64 173 8
65 24 24
66 139 18
67 131 200
68 161 62
69 65 83
70 172 22
71 127 8
72 172 16
73 174 112
74 93 169
75 111 87
76 81 43
77 48 6
78 181 148
79 85 52
80 127 199
81 122 98
82 115 72
83 108 169
84 97 151
85 42 124
86 90 183
87 13 27
88 2 40
89 84 183
90 9 172
91 51 56
92 184 75
93 69 172
94 95 191
95 130 78
96 49 96
97 193 6
98 128 68
99 105 91
