N 100 
0 118 196
1 24 194
2 91 122
3 74 19
4 130 89
5 195 48
6 55 70
7 44 171
8 131 98
9 127 73
10 107 185
11 47 144
12 48 136
13 95 22
14 23 179
15 175 136
16 147 102
17 153 186
18 55 131
19 116 154
20 87 38
21 16 18
22 192 190
23 128 143
24 151 47
25 59 96
26 93 73
27 177 145
28 163 42
29 133 22
30 123 119
31 174 41
32 141 35
33 131 142
34 169 174
35 184 171
36 115 62
37 52 48
38 172 140
39 183 160
40 68 71
41 71 93
42 51 166
43 95 116
44 147 40
45 162 102
46 197 48
47 146 46
48 121 139
49 127 155
50 37 146
51 168 25
52 2 85
53 163 155
54 196 57
55 198 150
56 37 189
57 140 11
58 98 127
59 76 72
60 182 180
61 190 199
62 73 109
63 113 173
64 68 146
65 183 150
66 105 191
67 33 176
68 181 101
69 124 195
70 185 37
71 9 49
72 194 186
73 145 130
74 109 38
75 1 116
76 87 160
77 70 125
78 40 121
79 184 145
80 15 104
81 184 172
82 92 17
83 148 169
84 65 8
85 152 107
86 21 16
87 104 70
88 9 72
89 45 35
90 48 45
91 8 27
92 114 32
93 196 187
94 169 166
95 151 105
96 190 148
97 141 161
98 40 16
99 128 75
