N 100 
0 140 96
1 144 18
2 129 66
3 96 100
4 159 186
5 100 55
6 47 79
7 11 46
8 36 155
9 90 188
10 179 6
11 140 198
12 131 10
13 131 98
14 105 121
15 7 184
16 70 134
17 177 52
18 175 186
19 151 85
20 129 118
21 16 149
22 142 6
23 180 187
24 134 142
25 69 33
26 123 64
27 53 50
28 116 139
29 8 161
30 135 7
31 167 57
32 20 24
33 60 155
34 45 122
35 160 16
36 75 71
37 48 85
38 151 44
39 94 101
40 19 116
41 163 135
42 18 62
43 165 54
44 173 34
45 142 88
46 194 145
47 193 183
48 143 155
49 92 37
50 84 27
51 39 193
52 3 163
53 105 131
54 129 194
55 54 167
56 189 39
57 143 44
58 21 67
59 17 136
60 120 133
61 18 189
62 174 142
63 39 114
64 144 179
65 102 24
66 66 175
67 164 179
68 159 66
69 165 177
70 91 36
71 52 16
72 89 170
73 95 133
74 143 121
75 82 177
76 57 177
77 80 106
78 71 63
79 102 103
80 42 56
81 84 140
82 164 75
83 123 136
84 9 125
85 64 80
86 59 32
87 141 18
88 155 23
89 102 178
90 23 133
91 0 43
92 114 69
93 18 98
94 146 80
95 36 43
96 5 40
97 33 42
98 71 196
99 190 17
