N 100 
0 46 94
1 36 37
2 65 136
3 171 157
4 6 143
5 200 64
6 119 126
7 189 45
8 7 2
9 49 173
10 40 9
11 83 120
12 98 30
13 183 55
14 5 60
15 10 139
16 185 142
17 129 180
18 155 69
19 65 153
20 154 86
21 66 131
22 116 81
23 175 93
24 26 125
25 84 15
26 45 2
27 76 84
28 137 142
29 70 183
30 159 101
31 107 173
32 175 158
33 104 88
34 24 170
35 23 88
36 42 185
37 58 33
38 195 59
39 146 13
40 96 107
41 187 119
42 145 127
43 55 110
44 198 172
45 141 130
46 47 5
47 107 195
48 147 46
49 165 111
50 122 10
51 93 156
52 73 58
53 141 47
54 42 49
55 165 171
56 20 36
57 16 166
58 17 130
59 125 87
60 144 65
61 91 155
62 127 49
63 156 80
64 157 20
65 7 154
66 109 102
67 136 19
68 200 191
69 114 198
70 78 197
71 49 140
72 197 119
73 84 35
74 109 77
75 167 160
76 81 99
77 57 162
78 124 27
79 147 22
80 179 131
81 138 102
82 76 73
83 39 145
84 15 78
85 43 47
86 161 183
87 174 103
88 99 103
89 179 149
90 137 56
91 160 195
92 155 131
93 39 38
94 136 181
95 193 106
96 60 30
97 197 197
98 21 148
99 103 200
