N 200 
0 141 141
1 96 231
2 280 235
3 176 271
4 187 215
5 188 19
6 274 57
7 252 163
8 8 187
9 233 111
10 213 96
11 116 262
12 56 187
13 70 182
14 12 134
15 179 225
16 112 36
17 197 140
18 68 24
19 192 16
20 198 205
21 150 55
22 53 127
23 280 250
24 223 134
25 39 92
26 95 233
27 48 213
28 265 89
29 33 138
30 61 202
31 203 198
32 114 107
33 49 42
34 162 82
35 173 154
36 173 112
37 193 150
38 217 107
39 261 24
40 240 185
41 11 88
42 116 105
43 49 33
44 54 61
45 15 204
46 84 23
47 248 77
48 179 258
49 188 44
50 12 271
51 63 165
52 245 78
53 150 231
54 209 106
55 279 45
56 128 106
57 109 136
58 26 276
59 69 4
60 38 148
61 264 224
62 157 206
63 186 205
64 116 39
65 276 16
66 119 112
67 191 260
68 71 82
69 248 153
70 142 98
71 31 251
72 270 239
73 202 239
74 96 102
75 186 90
76 210 9
77 212 23
78 266 238
79 184 77
80 267 100
81 131 82
82 85 233
83 114 24
84 148 177
85 144 184
86 137 194
87 269 41
88 271 15
89 55 94
90 255 129
91 178 69
92 182 46
93 36 71
94 203 215
95 245 69
96 129 47
97 206 18
98 152 70
99 38 263
100 57 84
101 93 185
102 87 3
103 195 153
104 237 186
105 172 45
106 91 80
107 235 96
108 40 161
109 208 0
110 74 261
111 268 68
112 180 83
113 203 95
114 199 215
115 36 160
116 42 185
117 208 281
118 102 183
119 199 26
120 129 233
121 197 147
122 240 159
123 46 150
124 254 268
125 158 259
126 186 250
127 2 114
128 230 267
129 73 188
130 44 264
131 267 241
132 5 212
133 152 215
134 53 9
135 43 234
136 205 115
137 67 4
138 162 69
139 71 165
140 276 274
141 45 202
142 43 198
143 145 51
144 39 257
145 34 44
146 235 239
147 249 162
148 253 86
149 161 101
150 64 227
151 187 201
152 113 1
153 44 8
154 266 178
155 165 138
156 227 70
157 224 114
158 24 179
159 202 209
160 269 21
161 35 26
162 190 276
163 281 47
164 200 129
165 122 0
166 19 98
167 16 79
168 195 87
169 128 238
170 97 248
171 56 193
172 272 28
173 115 198
174 87 132
175 205 21
176 273 129
177 132 54
178 96 263
179 33 242
180 161 168
181 134 194
182 65 154
183 180 220
184 211 258
185 220 195
186 247 115
187 218 55
188 129 148
189 262 69
190 251 51
191 259 238
192 283 170
193 245 224
194 129 145
195 85 268
196 64 111
197 89 116
198 183 90
199 163 241
