N 100 
0 134 174
1 193 78
2 23 119
3 83 104
4 7 46
5 161 176
6 40 7
7 127 117
8 188 88
9 88 41
10 54 50
11 82 47
12 97 103
13 22 163
14 74 180
15 33 65
16 88 1
17 84 172
18 151 79
19 199 109
20 90 31
21 85 36
22 168 160
23 120 187
24 67 29
25 57 157
26 108 193
27 195 122
28 87 192
29 85 165
30 108 127
31 62 151
32 150 97
33 200 58
34 87 194
35 81 180
36 51 26
37 166 116
38 141 18
39 22 44
40 119 172
41 106 168
42 119 117
43 170 118
44 13 34
45 125 43
46 9 85
47 173 24
48 123 35
49 22 83
50 169 40
51 79 138
52 174 181
53 47 69
54 115 175
55 81 11
56 26 171
57 72 112
58 86 177
59 195 165
60 5 73
61 42 142
62 65 159
63 172 115
64 35 142
65 82 129
66 107 158
67 109 131
68 149 56
69 182 37
70 4 74
71 149 87
72 18 79
73 133 187
74 114 125
75 127 143
76 184 13
77 181 179
78 132 159
79 98 168
80 198 28
81 78 104
82 74 10
83 90 86
84 64 128
85 157 77
86 138 86
87 38 27
88 75 50
89 166 112
90 118 137
91 71 90
92 70 13
93 179 51
94 73 94
95 197 79
96 78 194
97 135 136
98 27 173
99 192 172
