N 100 
0 44 104
1 45 111
2 18 135
3 1 84
4 46 82
5 165 184
6 50 12
7 168 106
8 187 105
9 155 68
10 130 169
11 77 62
12 60 98
13 188 191
14 134 166
15 32 132
16 160 194
17 38 114
18 34 161
19 3 163
20 182 83
21 107 107
22 116 21
23 117 165
24 165 175
25 157 11
26 21 107
27 106 196
28 84 32
29 102 140
30 117 168
31 44 80
32 103 38
33 22 195
34 153 49
35 64 8
36 68 116
37 148 133
38 96 192
39 121 104
40 83 9
41 146 145
42 4 158
43 61 42
44 68 91
45 192 41
46 186 161
47 63 158
48 66 172
49 10 178
50 121 190
51 172 106
52 125 69
53 190 120
54 98 187
55 97 189
56 164 186
57 17 30
58 98 61
59 48 87
60 181 124
61 5 191
62 51 134
63 164 23
64 177 186
65 187 177
66 37 138
67 162 93
68 87 41
69 139 154
70 195 136
71 163 3
72 145 114
73 82 14
74 102 39
75 192 60
76 119 68
77 161 86
78 115 68
79 150 45
80 99 133
81 82 171
82 95 160
83 77 55
84 123 162
85 182 75
86 46 170
87 65 9
88 152 22
89 17 71
90 191 88
91 74 38
92 26 3
93 99 106
94 98 101
95 112 3
96 121 19
97 144 162
98 132 6
99 160 149
