N 100 
0 56 32
1 130 132
2 186 128
3 162 128
4 10 168
5 83 36
6 153 11
7 17 165
8 148 19
9 165 110
10 179 54
11 29 122
12 140 95
13 140 180
14 54 15
15 99 111
16 98 85
17 187 16
18 14 90
19 110 41
20 152 167
21 119 45
22 185 161
23 164 94
24 151 91
25 11 180
26 63 22
27 99 145
28 179 99
29 33 103
30 84 196
31 122 25
32 167 161
33 122 87
34 145 183
35 83 74
36 149 19
37 143 104
38 101 132
39 47 10
40 111 65
41 152 58
42 30 27
43 165 97
44 186 100
45 119 200
46 147 27
47 98 27
48 132 3
49 13 23
50 130 22
51 131 64
52 57 184
53 154 82
54 92 109
55 1 27
56 64 133
57 39 182
58 5 39
59 39 10
60 160 2
61 93 78
62 146 59
63 66 35
64 29 42
65 149 134
66 171 4
67 47 48
68 169 31
69 102 189
70 96 168
71 165 195
72 113 172
73 17 46
74 183 33
75 21 70
76 164 150
77 175 82
78 6 50
79 79 148
80 31 158
81 151 7
82 88 110
83 32 133
84 100 180
85 77 188
86 11 106
87 90 129
88 199 43
89 183 188
90 191 140
91 189 0
92 27 44
93 47 157
94 162 132
95 194 177
96 68 70
97 181 117
98 64 176
99 25 190
