N 100 
0 200 40
1 21 14
2 76 145
3 50 49
4 91 33
5 187 87
6 23 84
7 28 75
8 55 113
9 69 141
10 25 10
11 24 11
12 113 114
13 109 159
14 101 190
15 68 133
16 133 68
17 23 178
18 44 153
19 46 130
20 44 41
21 85 63
22 162 152
23 87 142
24 107 164
25 94 142
26 194 154
27 198 83
28 135 196
29 40 168
30 33 145
31 50 170
32 65 134
33 41 116
34 8 66
35 130 22
36 192 132
37 40 23
38 137 116
39 127 123
40 157 32
41 19 177
42 57 186
43 64 28
44 34 19
45 148 50
46 141 192
47 9 28
48 160 52
49 78 11
50 127 137
51 65 135
52 146 60
53 22 54
54 104 146
55 152 59
56 61 165
57 157 193
58 163 117
59 28 3
60 89 16
61 78 6
62 29 31
63 191 19
64 108 65
65 173 169
66 42 79
67 56 82
68 156 6
69 72 94
70 139 178
71 187 53
72 151 64
73 4 118
74 136 144
75 83 39
76 95 33
77 28 97
78 52 105
79 13 174
80 127 124
81 43 110
82 23 147
83 128 81
84 88 92
85 120 100
86 168 122
87 64 168
88 67 61
89 95 111
90 128 25
91 124 78
92 116 16
93 109 33
94 4 5
95 197 115
96 123 188
97 1 16
98 65 146
99 141 32
