N 100 
0 38 92
1 25 72
2 186 192
3 166 101
4 78 67
5 93 16
6 153 8
7 103 200
8 196 3
9 163 5
10 176 44
11 2 129
12 170 192
13 48 132
14 90 10
15 28 148
16 92 110
17 64 172
18 163 195
19 89 47
20 112 110
21 75 91
22 47 163
23 36 5
24 2 63
25 151 82
26 197 94
27 100 18
28 182 102
29 150 64
30 16 195
31 106 157
32 159 124
33 129 88
34 102 129
35 60 10
36 195 120
37 190 165
38 21 18
39 108 44
40 104 75
41 6 144
42 188 62
43 66 33
44 16 31
45 46 188
46 196 55
47 135 34
48 177 13
49 23 127
50 122 139
51 184 16
52 136 28
53 123 77
54 178 50
55 107 28
56 94 69
57 101 21
58 70 166
59 102 185
60 102 112
61 14 147
62 175 87
63 155 82
64 180 75
65 43 164
66 99 132
67 67 191
68 73 154
69 134 196
70 25 51
71 151 67
72 60 173
73 16 125
74 36 194
75 145 129
76 136 70
77 85 178
78 67 119
79 6 195
80 3 0
81 71 3
82 103 48
83 104 32
84 169 191
85 26 68
86 112 101
87 101 115
88 100 193
89 60 15
90 174 178
91 80 60
92 69 140
93 117 187
94 146 12
95 175 84
96 185 78
97 106 27
98 83 102
99 44 127
