N 100 
0 180 127
1 29 188
2 119 172
3 125 142
4 64 76
5 173 198
6 132 177
7 38 199
8 197 92
9 44 91
10 153 95
11 35 26
12 10 8
13 167 8
14 164 83
15 15 184
16 111 33
17 2 67
18 109 74
19 196 146
20 182 76
21 14 198
22 117 138
23 172 86
24 139 189
25 66 177
26 48 32
27 4 99
28 74 21
29 41 35
30 27 58
31 88 176
32 25 100
33 185 57
34 3 15
35 176 110
36 31 26
37 54 13
38 130 158
39 40 116
40 95 0
41 136 161
42 5 168
43 80 60
44 21 38
45 159 94
46 142 198
47 186 18
48 115 33
49 34 40
50 57 170
51 178 26
52 151 75
53 107 72
54 131 27
55 197 71
56 155 113
57 69 189
58 47 64
59 73 147
60 66 103
61 27 139
62 160 126
63 70 138
64 66 131
65 126 159
66 71 0
67 162 111
68 93 76
69 78 135
70 165 12
71 63 27
72 139 73
73 18 199
74 115 89
75 93 2
76 67 186
77 174 88
78 104 43
79 43 199
80 3 70
81 163 117
82 115 105
83 69 59
84 61 110
85 7 107
86 64 66
87 133 11
88 134 157
89 38 185
90 60 140
91 184 133
92 192 52
93 181 191
94 68 58
95 112 183
96 53 5
97 46 66
98 170 59
99 14 132
