N 100 
0 142 148
1 159 69
2 59 46
3 160 0
4 47 21
5 180 3
6 114 197
7 75 9
8 11 45
9 56 69
10 53 21
11 107 186
12 33 55
13 97 15
14 129 122
15 158 23
16 194 167
17 59 170
18 169 102
19 8 21
20 98 78
21 74 5
22 113 171
23 193 29
24 25 51
25 195 61
26 38 148
27 197 155
28 132 194
29 146 188
30 73 191
31 95 197
32 11 173
33 23 183
34 57 68
35 7 74
36 140 61
37 182 17
38 174 169
39 188 91
40 98 96
41 112 189
42 102 191
43 99 191
44 47 194
45 102 158
46 136 152
47 72 41
48 126 19
49 67 101
50 61 147
51 178 189
52 184 45
53 21 134
54 16 87
55 65 52
56 138 142
57 183 162
58 18 43
59 2 192
60 136 26
61 148 35
62 57 160
63 23 162
64 121 38
65 88 161
66 109 94
67 63 62
68 18 17
69 186 14
70 85 29
71 53 43
72 6 40
73 148 67
74 55 73
75 143 158
76 86 162
77 94 96
78 101 117
79 187 188
80 102 196
81 100 184
82 176 36
83 34 131
84 56 173
85 78 59
86 125 100
87 50 108
88 191 70
89 25 70
90 96 187
91 184 149
92 90 71
93 11 135
94 190 138
95 124 198
96 58 198
97 122 100
98 131 41
99 136 175
