N 100 
0 4 46
1 29 13
2 34 137
3 189 5
4 33 33
5 69 36
6 160 17
7 92 114
8 96 155
9 163 16
10 179 47
11 162 112
12 112 72
13 133 154
14 100 145
15 132 116
16 70 190
17 48 38
18 131 69
19 188 53
20 24 90
21 8 159
22 71 195
23 98 69
24 168 165
25 65 67
26 52 126
27 66 92
28 115 58
29 103 162
30 53 5
31 134 143
32 58 189
33 179 184
34 171 156
35 166 120
36 57 96
37 68 129
38 79 174
39 20 53
40 177 40
41 96 20
42 200 53
43 76 75
44 112 118
45 191 68
46 64 71
47 77 172
48 132 15
49 71 172
50 61 12
51 4 30
52 76 53
53 11 3
54 151 102
55 93 186
56 181 189
57 73 33
58 59 173
59 31 126
60 177 161
61 61 47
62 75 139
63 141 159
64 68 75
65 102 94
66 72 101
67 178 76
68 142 117
69 70 172
70 121 127
71 168 158
72 97 95
73 76 125
74 136 35
75 82 14
76 139 169
77 155 156
78 28 155
79 56 89
80 109 117
81 68 189
82 159 12
83 168 55
84 161 168
85 51 60
86 124 160
87 62 23
88 39 22
89 97 169
90 172 77
91 52 82
92 190 89
93 107 145
94 66 21
95 77 43
96 185 34
97 169 195
98 72 140
99 138 40
