N 100 
0 105 40
1 45 119
2 2 108
3 138 104
4 156 1
5 72 180
6 7 42
7 41 119
8 41 179
9 169 85
10 50 31
11 86 19
12 146 192
13 196 175
14 35 172
15 59 34
16 83 1
17 167 34
18 78 25
19 85 64
20 127 195
21 42 40
22 200 93
23 165 68
24 128 143
25 124 13
26 21 96
27 168 117
28 178 180
29 118 163
30 157 189
31 186 200
32 72 50
33 169 81
34 84 116
35 41 96
36 184 133
37 162 180
38 122 60
39 177 160
40 188 1
41 129 3
42 45 30
43 42 25
44 60 180
45 148 5
46 52 137
47 171 8
48 147 63
49 39 115
50 13 25
51 170 114
52 30 196
53 124 194
54 183 46
55 69 35
56 65 138
57 4 0
58 36 107
59 56 67
60 101 149
61 86 159
62 59 61
63 183 131
64 187 174
65 125 67
66 146 68
67 82 34
68 12 61
69 80 183
70 127 111
71 163 186
72 65 133
73 182 97
74 77 159
75 162 10
76 126 95
77 42 116
78 115 77
79 193 46
80 104 124
81 22 105
82 148 198
83 170 146
84 9 127
85 43 15
86 4 97
87 18 62
88 195 49
89 32 168
90 188 34
91 94 175
92 179 17
93 131 25
94 27 64
95 144 184
96 37 116
97 162 125
98 58 140
99 72 131
