N 100 
0 140 11
1 178 161
2 200 77
3 191 131
4 172 197
5 19 19
6 169 151
7 166 120
8 189 17
9 0 91
10 79 81
11 38 76
12 5 56
13 24 73
14 183 194
15 79 111
16 168 76
17 89 185
18 112 149
19 33 46
20 102 52
21 72 124
22 84 93
23 166 135
24 57 158
25 107 11
26 169 108
27 49 83
28 47 166
29 91 30
30 163 85
31 150 195
32 104 65
33 196 71
34 102 113
35 197 169
36 105 180
37 188 3
38 117 100
39 154 159
40 178 183
41 17 56
42 105 133
43 166 4
44 143 64
45 41 96
46 155 126
47 16 35
48 87 84
49 114 102
50 109 6
51 129 20
52 181 101
53 41 88
54 119 10
55 102 106
56 4 148
57 2 10
58 101 10
59 71 178
60 111 166
61 7 80
62 195 144
63 168 176
64 171 19
65 42 75
66 125 122
67 182 93
68 23 30
69 128 122
70 58 15
71 50 50
72 153 96
73 165 25
74 8 142
75 50 149
76 155 165
77 55 141
78 18 185
79 41 7
80 147 172
81 49 98
82 27 39
83 186 48
84 86 46
85 43 46
86 98 7
87 188 149
88 105 55
89 41 29
90 124 98
91 52 87
92 68 87
93 193 82
94 64 150
95 46 13
96 114 0
97 195 197
98 193 129
99 59 121
