N 100 
0 65 197
1 15 34
2 199 49
3 195 179
4 116 20
5 93 10
6 112 94
7 193 106
8 96 168
9 145 155
10 48 155
11 99 28
12 75 57
13 155 66
14 66 118
15 174 163
16 150 83
17 167 25
18 116 85
19 180 20
20 30 119
21 87 12
22 185 172
23 8 55
24 109 76
25 45 186
26 172 134
27 136 76
28 182 121
29 72 164
30 26 116
31 98 196
32 134 14
33 114 152
34 122 113
35 47 143
36 191 34
37 144 91
38 86 121
39 116 196
40 126 99
41 181 183
42 133 142
43 115 187
44 98 194
45 85 27
46 58 48
47 40 167
48 195 48
49 123 158
50 83 124
51 91 61
52 131 13
53 145 97
54 4 150
55 27 54
56 124 180
57 195 56
58 145 185
59 85 140
60 7 73
61 176 138
62 121 110
63 76 131
64 157 151
65 134 61
66 33 132
67 39 89
68 138 163
69 148 60
70 183 107
71 101 121
72 149 160
73 98 8
74 25 157
75 116 164
76 41 80
77 105 107
78 8 74
79 22 44
80 23 164
81 135 109
82 179 38
83 10 124
84 163 10
85 109 132
86 14 32
87 45 6
88 21 180
89 142 69
90 113 103
91 158 190
92 81 121
93 81 17
94 146 31
95 175 12
96 57 180
97 45 147
98 18 14
99 163 184
