N 100 
0 22 180
1 20 98
2 181 83
3 131 4
4 80 151
5 41 191
6 23 188
7 68 170
8 92 67
9 35 53
10 92 43
11 140 62
12 89 66
13 166 101
14 37 194
15 184 132
16 45 144
17 163 185
18 71 186
19 170 154
20 195 112
21 111 26
22 175 196
23 112 27
24 124 92
25 34 175
26 10 7
27 35 72
28 112 175
29 97 184
30 119 31
31 151 164
32 83 15
33 142 150
34 186 187
35 85 178
36 37 29
37 102 103
38 49 162
39 37 79
40 16 118
41 27 110
42 190 154
43 163 196
44 174 137
45 39 130
46 87 102
47 83 165
48 155 57
49 35 95
50 179 189
51 94 46
52 129 107
53 97 96
54 38 68
55 198 166
56 119 184
57 22 29
58 34 3
59 37 98
60 182 171
61 109 48
62 87 14
63 41 135
64 7 14
65 69 160
66 157 10
67 144 29
68 22 144
69 87 121
70 79 95
71 198 95
72 169 167
73 52 153
74 157 57
75 139 189
76 129 28
77 61 190
78 102 83
79 101 196
80 157 75
81 70 87
82 51 27
83 118 92
84 170 46
85 158 98
86 187 87
87 140 37
88 137 68
89 55 127
90 187 42
91 78 52
92 153 97
93 8 45
94 35 65
95 128 40
96 136 179
97 76 96
98 31 192
99 155 118
