N 100 
0 120 39
1 29 24
2 156 24
3 163 61
4 19 167
5 109 114
6 186 57
7 194 174
8 200 60
9 81 174
10 50 200
11 159 94
12 109 190
13 93 23
14 154 85
15 35 155
16 177 104
17 112 119
18 64 79
19 122 13
20 138 177
21 16 140
22 23 196
23 122 56
24 83 123
25 28 0
26 120 75
27 168 62
28 175 85
29 21 121
30 30 55
31 0 178
32 159 156
33 72 160
34 154 174
35 76 53
36 119 99
37 104 14
38 168 116
39 40 182
40 141 181
41 20 46
42 111 193
43 11 157
44 87 59
45 177 39
46 199 105
47 126 134
48 52 4
49 43 52
50 26 73
51 8 169
52 166 10
53 58 23
54 149 57
55 183 133
56 122 133
57 134 7
58 11 142
59 183 23
60 25 131
61 92 92
62 11 191
63 24 18
64 66 105
65 90 96
66 46 139
67 61 122
68 96 169
69 158 186
70 156 43
71 52 167
72 169 125
73 97 192
74 111 95
75 148 36
76 149 88
77 137 150
78 60 130
79 198 109
80 198 153
81 112 73
82 100 35
83 151 15
84 181 155
85 21 113
86 93 97
87 112 63
88 75 101
89 50 161
90 143 4
91 146 67
92 20 116
93 30 106
94 161 101
95 112 115
96 103 82
97 59 37
98 77 72
99 26 120
