N 100 
0 111 69
1 24 81
2 112 70
3 183 26
4 125 157
5 121 83
6 75 164
7 114 42
8 102 179
9 61 127
10 172 149
11 78 92
12 166 69
13 33 158
14 74 179
15 58 54
16 148 66
17 43 30
18 138 108
19 55 162
20 17 31
21 166 33
22 70 64
23 130 169
24 174 109
25 1 162
26 149 128
27 186 115
28 184 34
29 172 80
30 129 143
31 1 32
32 30 33
33 21 139
34 168 117
35 27 192
36 180 0
37 183 144
38 58 84
39 163 8
40 199 190
41 167 59
42 117 54
43 132 8
44 188 120
45 86 109
46 124 146
47 73 118
48 174 92
49 117 33
50 6 197
51 10 62
52 133 135
53 69 35
54 176 172
55 106 1
56 105 78
57 4 157
58 183 192
59 128 173
60 40 5
61 48 131
62 109 149
63 46 3
64 72 76
65 139 194
66 170 46
67 109 2
68 79 55
69 78 74
70 193 67
71 60 97
72 12 180
73 174 6
74 191 40
75 126 116
76 84 158
77 117 191
78 139 65
79 6 22
80 97 5
81 69 92
82 33 200
83 195 18
84 37 120
85 50 160
86 60 62
87 149 191
88 20 69
89 121 93
90 3 184
91 151 122
92 52 82
93 35 191
94 101 121
95 13 48
96 199 173
97 62 133
98 117 121
99 54 140
