N 100 
0 190 59
1 198 29
2 17 39
3 149 120
4 162 78
5 181 26
6 142 3
7 136 53
8 73 189
9 115 176
10 125 164
11 72 198
12 135 46
13 107 172
14 40 78
15 171 37
16 129 3
17 145 115
18 61 190
19 72 178
20 108 22
21 56 153
22 110 101
23 163 79
24 37 123
25 125 5
26 137 120
27 96 30
28 73 89
29 126 158
30 10 132
31 192 20
32 97 75
33 16 120
34 44 182
35 18 188
36 155 84
37 146 112
38 50 169
39 163 44
40 118 110
41 129 96
42 27 176
43 93 165
44 94 64
45 120 167
46 51 131
47 176 182
48 77 186
49 110 165
50 112 67
51 168 191
52 155 174
53 11 34
54 51 113
55 75 141
56 199 171
57 88 196
58 65 119
59 120 126
60 191 139
61 41 62
62 80 103
63 140 186
64 60 61
65 156 128
66 47 122
67 114 35
68 77 142
69 56 140
70 74 106
71 28 97
72 0 40
73 199 157
74 45 114
75 193 74
76 131 166
77 173 34
78 200 186
79 194 151
80 120 184
81 38 99
82 10 147
83 75 0
84 179 54
85 31 116
86 77 108
87 117 58
88 192 41
89 170 36
90 178 63
91 117 154
92 40 19
93 187 128
94 129 100
95 36 60
96 73 6
97 132 47
98 2 7
99 116 143
