N 100 
0 141 144
1 34 109
2 150 111
3 31 136
4 118 1
5 148 136
6 76 0
7 164 124
8 154 128
9 176 109
10 185 92
11 132 188
12 114 8
13 42 130
14 10 77
15 4 18
16 31 29
17 169 29
18 134 9
19 191 134
20 176 54
21 140 178
22 80 88
23 132 111
24 32 172
25 31 62
26 18 118
27 50 162
28 186 22
29 36 53
30 124 184
31 177 110
32 25 36
33 87 132
34 100 79
35 121 127
36 194 77
37 83 60
38 60 53
39 63 130
40 110 98
41 58 181
42 187 114
43 188 35
44 104 189
45 6 107
46 191 169
47 137 143
48 158 172
49 145 175
50 51 100
51 165 35
52 158 10
53 29 191
54 9 21
55 85 4
56 189 45
57 198 6
58 54 86
59 164 132
60 184 93
61 195 104
62 101 58
63 119 57
64 59 79
65 185 2
66 90 15
67 190 152
68 111 141
69 147 149
70 77 154
71 76 166
72 94 32
73 150 129
74 125 14
75 4 31
76 66 90
77 191 14
78 124 82
79 183 188
80 179 179
81 47 151
82 122 98
83 92 170
84 14 189
85 198 57
86 109 69
87 8 165
88 27 158
89 120 40
90 78 6
91 34 100
92 27 124
93 150 127
94 157 155
95 134 99
96 113 83
97 98 50
98 97 34
99 117 43
