N 100 
0 110 19
1 141 65
2 71 93
3 137 41
4 102 77
5 34 64
6 101 141
7 90 172
8 117 46
9 171 118
10 197 9
11 4 149
12 132 35
13 51 55
14 12 91
15 166 120
16 163 100
17 197 101
18 3 120
19 7 38
20 96 41
21 90 152
22 65 53
23 186 140
24 155 55
25 161 114
26 156 105
27 66 110
28 149 98
29 92 17
30 150 93
31 146 134
32 87 137
33 179 13
34 25 175
35 9 171
36 105 94
37 118 113
38 56 192
39 119 72
40 9 151
41 53 129
42 145 85
43 35 169
44 91 174
45 166 7
46 72 100
47 34 192
48 118 97
49 120 81
50 186 17
51 187 160
52 141 158
53 41 161
54 88 196
55 170 88
56 144 4
57 40 177
58 103 20
59 174 143
60 105 28
61 109 23
62 146 55
63 193 173
64 72 140
65 151 194
66 53 163
67 184 42
68 190 83
69 64 40
70 67 36
71 91 37
72 58 112
73 195 192
74 131 62
75 32 185
76 123 5
77 156 175
78 58 171
79 23 75
80 29 4
81 43 167
82 103 13
83 90 111
84 133 176
85 13 188
86 195 115
87 46 185
88 170 54
89 96 175
90 40 145
91 77 82
92 9 37
93 138 72
94 154 114
95 86 40
96 151 147
97 38 159
98 139 3
99 35 172
