N 100 
0 164 200
1 112 137
2 21 26
3 129 58
4 131 48
5 38 23
6 84 166
7 187 168
8 160 181
9 105 87
10 63 101
11 43 31
12 59 146
13 116 41
14 51 153
15 71 56
16 199 114
17 37 82
18 167 122
19 116 127
20 48 164
21 164 1
22 54 16
23 132 73
24 39 83
25 72 98
26 1 83
27 129 15
28 120 98
29 170 26
30 95 163
31 45 53
32 40 70
33 172 82
34 78 2
35 113 180
36 28 49
37 28 142
38 22 113
39 164 19
40 48 156
41 49 137
42 51 156
43 97 198
44 157 23
45 196 90
46 57 64
47 154 64
48 68 88
49 52 124
50 16 39
51 10 25
52 10 66
53 155 46
54 85 110
55 89 99
56 38 70
57 64 101
58 167 200
59 175 186
60 200 180
61 50 37
62 33 74
63 148 0
64 50 28
65 32 16
66 171 69
67 120 108
68 81 0
69 21 184
70 59 8
71 129 95
72 126 189
73 5 55
74 119 151
75 147 105
76 141 120
77 121 80
78 19 65
79 104 78
80 147 189
81 122 90
82 185 88
83 8 98
84 106 136
85 67 83
86 114 36
87 29 124
88 27 177
89 54 159
90 136 156
91 100 144
92 86 132
93 46 154
94 63 14
95 126 65
96 111 136
97 148 190
98 191 115
99 81 20
