N 100 
0 16 138
1 177 125
2 51 156
3 8 3
4 148 45
5 133 168
6 43 37
7 24 12
8 108 49
9 16 56
10 159 70
11 53 127
12 17 42
13 99 124
14 178 55
15 120 149
16 178 195
17 180 132
18 101 22
19 113 34
20 158 189
21 49 20
22 81 123
23 84 68
24 74 182
25 147 199
26 138 157
27 192 46
28 64 136
29 65 51
30 3 141
31 6 131
32 171 39
33 146 159
34 159 182
35 111 33
36 68 5
37 114 15
38 29 16
39 21 157
40 78 23
41 65 104
42 23 87
43 24 92
44 154 75
45 118 140
46 74 22
47 24 20
48 191 23
49 181 13
50 15 7
51 181 144
52 121 50
53 52 35
54 75 29
55 25 137
56 130 187
57 70 84
58 34 81
59 178 87
60 136 122
61 91 61
62 157 38
63 157 22
64 71 120
65 133 136
66 43 144
67 142 90
68 188 27
69 161 100
70 186 125
71 159 78
72 32 122
73 24 24
74 163 122
75 20 51
76 154 126
77 7 97
78 111 23
79 74 33
80 122 43
81 95 137
82 47 24
83 175 137
84 35 79
85 192 64
86 36 38
87 74 88
88 45 64
89 32 120
90 143 101
91 96 77
92 55 167
93 45 189
94 82 5
95 22 88
96 96 42
97 102 98
98 46 78
99 178 40
