N 100 
0 6 3
1 184 48
2 41 197
3 106 2
4 111 143
5 139 63
6 190 83
7 76 41
8 96 180
9 196 27
10 129 0
11 73 140
12 88 92
13 12 191
14 168 104
15 185 136
16 198 96
17 116 178
18 53 58
19 170 184
20 196 20
21 90 155
22 61 19
23 63 8
24 81 152
25 80 4
26 66 120
27 182 111
28 39 146
29 193 189
30 95 137
31 68 32
32 60 35
33 125 94
34 176 50
35 127 177
36 130 23
37 42 73
38 59 192
39 102 7
40 102 134
41 183 196
42 60 27
43 150 108
44 172 197
45 47 197
46 175 135
47 170 15
48 82 186
49 2 171
50 31 21
51 167 38
52 41 34
53 68 61
54 158 156
55 118 117
56 100 25
57 36 40
58 194 91
59 83 101
60 76 127
61 2 67
62 18 56
63 40 57
64 169 57
65 33 11
66 178 109
67 165 0
68 180 15
69 44 152
70 123 189
71 66 73
72 69 26
73 115 47
74 97 53
75 10 55
76 16 71
77 195 67
78 105 130
79 60 81
80 192 69
81 39 45
82 26 162
83 142 184
84 74 112
85 27 7
86 197 141
87 91 181
88 138 9
89 184 31
90 1 52
91 175 26
92 197 63
93 104 3
94 190 6
95 12 54
96 69 196
97 33 45
98 148 66
99 15 74
