N 100 
0 38 27
1 33 35
2 84 139
3 127 91
4 35 119
5 95 113
6 10 40
7 110 15
8 57 3
9 151 23
10 152 134
11 9 13
12 168 13
13 120 147
14 1 36
15 39 166
16 75 79
17 25 54
18 46 157
19 121 36
20 114 104
21 145 9
22 59 51
23 0 168
24 33 134
25 21 168
26 34 107
27 177 84
28 42 125
29 105 196
30 172 162
31 24 39
32 28 147
33 189 197
34 158 80
35 6 18
36 83 179
37 76 68
38 175 39
39 70 120
40 145 33
41 37 152
42 146 197
43 90 185
44 113 164
45 81 100
46 151 6
47 197 32
48 48 139
49 61 100
50 32 135
51 6 69
52 119 53
53 121 162
54 21 80
55 71 148
56 123 62
57 81 125
58 176 167
59 41 191
60 57 161
61 175 28
62 109 82
63 3 13
64 36 63
65 191 175
66 31 191
67 126 98
68 23 80
69 145 78
70 25 174
71 124 45
72 198 159
73 156 52
74 5 129
75 156 169
76 147 145
77 60 22
78 47 66
79 69 49
80 39 158
81 114 14
82 12 172
83 97 22
84 16 32
85 168 28
86 153 43
87 79 172
88 74 119
89 9 185
90 187 169
91 188 41
92 124 33
93 151 20
94 176 117
95 145 198
96 33 143
97 92 8
98 123 108
99 39 172
