N 100 
0 74 160
1 36 92
2 116 180
3 54 10
4 78 151
5 51 112
6 28 79
7 31 31
8 109 79
9 35 118
10 70 119
11 89 70
12 91 22
13 13 105
14 199 35
15 174 175
16 145 80
17 42 14
18 5 175
19 62 129
20 105 15
21 78 148
22 58 172
23 188 90
24 174 80
25 78 43
26 93 156
27 135 0
28 195 13
29 23 199
30 1 11
31 34 45
32 94 181
33 164 78
34 123 30
35 113 87
36 17 200
37 39 20
38 161 107
39 42 31
40 55 26
41 82 93
42 4 126
43 123 85
44 34 90
45 62 59
46 135 97
47 101 134
48 172 56
49 35 25
50 105 3
51 75 68
52 32 91
53 134 191
54 4 105
55 105 9
56 95 58
57 153 163
58 54 190
59 62 196
60 39 173
61 115 93
62 177 129
63 69 57
64 143 131
65 66 13
66 22 189
67 112 91
68 131 182
69 184 148
70 145 72
71 168 150
72 113 129
73 12 200
74 171 98
75 38 77
76 64 61
77 151 56
78 107 144
79 53 126
80 119 99
81 1 172
82 155 5
83 137 38
84 20 46
85 49 113
86 189 130
87 132 36
88 66 186
89 100 55
90 53 53
91 60 30
92 61 17
93 113 136
94 14 148
95 185 87
96 161 98
97 75 95
98 82 185
99 176 176
