N 100 
0 174 137
1 11 176
2 190 171
3 78 160
4 177 28
5 116 24
6 41 93
7 169 174
8 90 17
9 28 30
10 22 173
11 139 93
12 44 194
13 118 149
14 79 160
15 171 33
16 135 68
17 44 157
18 25 177
19 65 118
20 177 27
21 13 49
22 71 22
23 95 79
24 45 19
25 58 133
26 62 0
27 137 90
28 95 91
29 153 169
30 140 32
31 54 43
32 121 17
33 101 174
34 54 172
35 4 198
36 185 18
37 128 87
38 1 165
39 83 32
40 195 186
41 144 192
42 180 103
43 165 176
44 138 45
45 162 167
46 127 115
47 47 174
48 198 188
49 198 125
50 28 76
51 174 109
52 111 182
53 48 31
54 117 167
55 14 97
56 29 153
57 178 42
58 154 106
59 193 176
60 197 109
61 81 132
62 122 104
63 151 176
64 134 104
65 118 60
66 159 145
67 142 68
68 133 49
69 183 14
70 183 91
71 74 109
72 194 99
73 161 176
74 134 120
75 18 164
76 172 15
77 192 165
78 69 98
79 138 161
80 98 12
81 185 140
82 179 137
83 138 147
84 116 178
85 169 7
86 194 146
87 58 6
88 145 13
89 110 71
90 167 123
91 112 174
92 87 86
93 38 46
94 91 161
95 96 59
96 123 77
97 9 115
98 122 55
99 145 170
