N 100 
0 177 73
1 62 98
2 18 198
3 148 185
4 51 165
5 91 108
6 101 38
7 27 26
8 26 15
9 123 175
10 103 9
11 46 106
12 14 106
13 117 130
14 119 39
15 58 55
16 66 89
17 192 34
18 34 180
19 115 71
20 163 199
21 24 90
22 72 189
23 11 181
24 125 32
25 189 150
26 180 68
27 100 25
28 20 131
29 84 194
30 9 108
31 166 7
32 152 173
33 19 87
34 100 200
35 152 188
36 68 180
37 26 123
38 119 33
39 139 31
40 124 184
41 42 33
42 93 123
43 158 47
44 11 133
45 177 196
46 103 86
47 6 130
48 124 54
49 46 200
50 133 16
51 91 189
52 119 138
53 95 89
54 67 38
55 73 134
56 83 93
57 191 91
58 66 2
59 96 80
60 11 166
61 146 154
62 165 79
63 193 194
64 18 195
65 146 127
66 41 16
67 135 172
68 47 9
69 186 53
70 146 40
71 61 152
72 148 111
73 18 179
74 25 3
75 15 146
76 155 67
77 23 169
78 138 122
79 135 177
80 122 144
81 69 128
82 29 71
83 181 197
84 153 93
85 12 28
86 82 121
87 116 165
88 79 10
89 47 29
90 163 98
91 124 73
92 186 183
93 136 31
94 167 157
95 145 153
96 179 92
97 99 142
98 52 31
99 196 99
