N 100 
0 78 94
1 92 36
2 154 112
3 172 109
4 23 7
5 96 180
6 69 107
7 161 43
8 189 198
9 47 39
10 114 132
11 125 79
12 80 150
13 146 129
14 32 69
15 6 75
16 39 91
17 144 52
18 172 82
19 79 59
20 6 43
21 68 110
22 79 9
23 18 178
24 40 197
25 31 39
26 28 132
27 17 68
28 27 152
29 133 146
30 78 84
31 164 55
32 128 13
33 74 26
34 67 83
35 179 90
36 170 190
37 111 9
38 144 30
39 157 49
40 149 100
41 24 120
42 17 25
43 25 88
44 55 149
45 57 185
46 150 85
47 94 174
48 177 26
49 149 165
50 123 20
51 54 80
52 197 154
53 44 128
54 112 80
55 74 141
56 24 24
57 32 46
58 198 186
59 44 191
60 135 99
61 51 35
62 14 34
63 40 21
64 170 115
65 72 103
66 19 128
67 183 194
68 141 125
69 11 5
70 99 140
71 9 4
72 180 150
73 187 112
74 149 90
75 125 174
76 53 15
77 47 79
78 168 95
79 24 157
80 34 34
81 77 75
82 58 40
83 58 104
84 98 160
85 167 138
86 155 16
87 122 145
88 23 30
89 17 65
90 55 1
91 183 94
92 147 159
93 79 27
94 135 42
95 130 91
96 68 168
97 89 24
98 59 149
99 101 20
