N 100 
0 177 125
1 138 7
2 85 59
3 102 73
4 76 60
5 90 125
6 30 128
7 120 119
8 178 51
9 155 172
10 6 33
11 103 23
12 2 96
13 20 9
14 111 158
15 77 35
16 92 48
17 131 154
18 53 193
19 64 34
20 79 10
21 64 120
22 157 124
23 28 154
24 180 29
25 11 36
26 152 187
27 36 9
28 154 176
29 113 150
30 21 103
31 39 105
32 179 58
33 86 175
34 31 43
35 163 101
36 99 158
37 81 173
38 149 164
39 142 62
40 134 34
41 186 109
42 197 26
43 54 71
44 193 49
45 5 137
46 103 117
47 169 90
48 26 146
49 105 155
50 30 110
51 59 132
52 154 6
53 34 186
54 181 89
55 83 122
56 178 18
57 64 78
58 29 15
59 153 25
60 77 162
61 74 98
62 149 39
63 179 11
64 43 154
65 21 92
66 62 194
67 52 4
68 75 45
69 29 49
70 197 51
71 121 28
72 69 103
73 43 21
74 193 138
75 89 59
76 111 55
77 102 126
78 103 175
79 89 137
80 124 194
81 65 65
82 83 191
83 145 172
84 89 139
85 186 159
86 175 124
87 92 86
88 137 103
89 89 128
90 81 195
91 124 125
92 126 170
93 165 122
94 118 9
95 91 10
96 193 9
97 13 102
98 141 91
99 196 60
