N 100 
0 198 118
1 99 165
2 127 33
3 31 177
4 72 133
5 174 31
6 113 30
7 20 29
8 146 55
9 172 58
10 66 191
11 88 156
12 143 102
13 117 144
14 80 22
15 33 60
16 25 84
17 128 154
18 144 137
19 196 164
20 15 21
21 176 56
22 153 84
23 85 116
24 55 198
25 44 43
26 107 159
27 22 147
28 125 191
29 74 40
30 167 46
31 20 53
32 117 200
33 71 14
34 137 193
35 96 39
36 41 4
37 48 64
38 23 134
39 175 90
40 81 108
41 96 50
42 145 23
43 10 86
44 89 110
45 44 113
46 15 176
47 32 123
48 100 46
49 143 172
50 117 134
51 24 105
52 184 8
53 192 140
54 25 31
55 74 109
56 114 32
57 194 143
58 64 199
59 91 111
60 134 116
61 195 98
62 92 83
63 50 81
64 141 128
65 131 157
66 171 156
67 8 72
68 166 52
69 172 129
70 145 16
71 51 166
72 65 196
73 156 160
74 10 156
75 17 159
76 159 24
77 73 183
78 89 23
79 79 75
80 142 170
81 58 114
82 129 192
83 11 112
84 89 17
85 166 56
86 74 64
87 28 56
88 143 183
89 136 49
90 189 74
91 44 70
92 51 184
93 57 1
94 178 35
95 111 15
96 16 54
97 28 7
98 167 20
99 135 70
