N 100 
0 6 178
1 16 4
2 68 14
3 43 164
4 164 105
5 15 54
6 177 88
7 30 3
8 56 146
9 16 72
10 169 25
11 90 82
12 79 94
13 15 92
14 131 118
15 163 164
16 67 78
17 84 70
18 168 40
19 95 192
20 168 163
21 112 52
22 83 120
23 171 18
24 56 70
25 61 183
26 67 26
27 170 112
28 74 137
29 20 157
30 169 78
31 115 70
32 113 67
33 109 192
34 5 5
35 156 79
36 113 124
37 28 20
38 40 60
39 51 22
40 103 102
41 187 15
42 149 183
43 38 79
44 44 132
45 130 120
46 28 148
47 25 148
48 94 68
49 41 67
50 48 124
51 117 169
52 65 6
53 154 98
54 184 102
55 8 18
56 47 66
57 170 123
58 144 19
59 161 42
60 192 170
61 144 8
62 76 62
63 7 162
64 51 100
65 116 171
66 133 123
67 144 91
68 168 53
69 79 106
70 101 123
71 91 197
72 126 130
73 176 82
74 126 98
75 98 199
76 157 42
77 158 59
78 149 161
79 24 62
80 44 10
81 123 197
82 102 61
83 150 78
84 109 110
85 18 138
86 151 84
87 149 159
88 88 7
89 165 190
90 148 180
91 171 175
92 146 196
93 85 186
94 48 64
95 0 176
96 112 117
97 100 159
98 5 193
99 59 55
