N 100 
0 22 85
1 26 182
2 18 136
3 21 21
4 6 190
5 44 27
6 135 47
7 50 45
8 112 79
9 57 45
10 127 128
11 104 127
12 165 88
13 190 64
14 83 142
15 32 144
16 75 18
17 18 70
18 70 17
19 112 150
20 61 105
21 79 10
22 132 109
23 195 13
24 43 114
25 17 145
26 50 39
27 131 140
28 136 32
29 144 115
30 3 167
31 23 75
32 174 62
33 108 162
34 186 64
35 86 178
36 40 136
37 83 30
38 172 145
39 112 92
40 19 65
41 86 8
42 195 198
43 54 160
44 8 174
45 155 69
46 74 175
47 101 191
48 179 116
49 44 18
50 88 40
51 94 45
52 29 74
53 173 5
54 132 123
55 61 117
56 147 130
57 12 156
58 199 72
59 189 129
60 136 142
61 27 181
62 9 160
63 90 142
64 136 15
65 50 6
66 171 177
67 54 79
68 82 94
69 2 156
70 176 15
71 17 103
72 130 10
73 136 64
74 23 178
75 138 162
76 127 88
77 145 170
78 44 101
79 176 110
80 100 75
81 122 91
82 29 15
83 8 57
84 101 90
85 154 121
86 23 192
87 0 51
88 59 167
89 64 80
90 133 75
91 115 13
92 89 42
93 199 152
94 181 90
95 3 24
96 21 69
97 194 171
98 14 70
99 145 33
