N 100 
0 14 93
1 147 142
2 79 176
3 193 8
4 198 146
5 49 2
6 80 33
7 118 44
8 100 164
9 89 37
10 16 120
11 37 198
12 163 19
13 132 0
14 132 2
15 127 35
16 174 154
17 100 26
18 193 156
19 37 20
20 197 97
21 71 61
22 62 40
23 182 193
24 183 40
25 4 87
26 26 127
27 183 8
28 102 184
29 104 180
30 50 82
31 169 84
32 21 156
33 40 161
34 9 10
35 7 51
36 37 123
37 73 163
38 142 13
39 16 187
40 63 79
41 32 107
42 184 136
43 149 25
44 181 140
45 54 186
46 51 188
47 59 121
48 163 145
49 32 155
50 148 122
51 45 199
52 111 101
53 10 17
54 125 179
55 96 67
56 181 168
57 153 43
58 38 160
59 112 184
60 118 196
61 34 6
62 75 180
63 18 159
64 15 154
65 62 85
66 91 66
67 73 177
68 88 130
69 5 160
70 86 41
71 115 165
72 52 55
73 92 175
74 177 198
75 177 42
76 31 197
77 100 105
78 148 196
79 166 37
80 100 103
81 117 145
82 14 68
83 177 107
84 127 122
85 145 195
86 24 18
87 14 125
88 75 121
89 169 148
90 26 192
91 18 110
92 44 84
93 141 92
94 25 102
95 142 109
96 130 75
97 163 42
98 178 1
99 154 4
