N 100 
0 55 32
1 62 21
2 80 142
3 41 161
4 107 44
5 164 120
6 60 195
7 96 195
8 125 151
9 105 168
10 64 97
11 191 21
12 165 78
13 25 121
14 61 127
15 28 138
16 65 12
17 113 154
18 54 181
19 187 39
20 32 69
21 184 130
22 192 137
23 174 72
24 87 5
25 153 113
26 15 124
27 185 153
28 177 117
29 179 35
30 150 192
31 167 121
32 75 80
33 165 17
34 112 50
35 17 195
36 91 23
37 176 53
38 106 32
39 101 155
40 145 128
41 24 81
42 44 76
43 68 33
44 42 28
45 113 83
46 165 93
47 139 188
48 67 184
49 69 184
50 139 70
51 30 152
52 173 28
53 59 5
54 144 61
55 155 182
56 142 180
57 83 96
58 168 64
59 196 172
60 89 151
61 78 128
62 10 69
63 6 30
64 3 38
65 70 191
66 162 25
67 20 37
68 153 111
69 29 95
70 2 104
71 112 141
72 56 181
73 174 30
74 130 180
75 173 156
76 83 134
77 163 68
78 24 192
79 163 120
80 145 6
81 126 34
82 59 138
83 39 109
84 139 43
85 102 54
86 149 100
87 95 99
88 15 43
89 107 178
90 107 30
91 2 57
92 91 20
93 36 82
94 41 200
95 101 76
96 57 145
97 15 151
98 189 2
99 186 51
