N 100 
0 61 164
1 192 120
2 32 6
3 41 168
4 28 63
5 114 167
6 124 6
7 62 57
8 79 168
9 167 198
10 52 110
11 82 64
12 35 119
13 177 116
14 142 56
15 110 153
16 103 33
17 37 152
18 148 76
19 153 79
20 118 184
21 191 147
22 156 165
23 170 53
24 118 120
25 71 138
26 92 200
27 127 159
28 193 169
29 80 64
30 43 82
31 37 145
32 136 2
33 12 87
34 93 124
35 20 150
36 160 103
37 59 153
38 186 20
39 62 170
40 18 60
41 126 161
42 101 61
43 22 35
44 70 24
45 93 149
46 32 169
47 61 78
48 9 197
49 109 58
50 110 172
51 186 96
52 91 160
53 108 25
54 35 96
55 124 127
56 18 150
57 38 156
58 23 137
59 56 189
60 141 87
61 95 184
62 176 66
63 114 23
64 0 147
65 113 180
66 179 77
67 85 10
68 181 147
69 1 130
70 29 184
71 200 57
72 144 148
73 0 25
74 9 54
75 200 83
76 175 145
77 186 86
78 66 113
79 113 115
80 170 38
81 153 45
82 68 44
83 189 70
84 20 1
85 48 113
86 120 77
87 74 126
88 152 120
89 94 197
90 182 158
91 61 36
92 73 153
93 200 21
94 158 57
95 79 47
96 41 52
97 121 68
98 67 164
99 183 159
