N 100 
0 127 22
1 1 73
2 196 147
3 46 83
4 68 55
5 116 166
6 125 81
7 33 71
8 27 47
9 24 122
10 1 75
11 76 193
12 49 4
13 190 11
14 147 186
15 9 61
16 91 159
17 168 126
18 82 42
19 2 26
20 1 21
21 157 190
22 178 34
23 160 45
24 135 78
25 152 146
26 63 166
27 70 35
28 171 75
29 200 154
30 183 67
31 193 84
32 119 46
33 177 75
34 177 200
35 116 54
36 98 5
37 82 177
38 14 82
39 190 124
40 109 12
41 70 151
42 13 181
43 10 54
44 154 72
45 53 70
46 63 198
47 104 122
48 37 175
49 110 75
50 148 33
51 100 75
52 105 50
53 195 79
54 105 193
55 14 144
56 123 141
57 27 142
58 149 70
59 175 39
60 101 194
61 8 19
62 165 153
63 42 181
64 55 197
65 82 57
66 4 32
67 16 44
68 37 168
69 24 58
70 167 133
71 149 22
72 70 166
73 114 20
74 190 44
75 189 154
76 186 68
77 88 23
78 171 173
79 161 23
80 25 137
81 147 166
82 83 187
83 1 57
84 114 97
85 183 142
86 81 5
87 187 27
88 52 190
89 85 171
90 153 35
91 181 181
92 152 178
93 169 151
94 132 28
95 80 52
96 118 200
97 193 58
98 67 0
99 69 88
