N 100 
0 3 44
1 99 73
2 122 15
3 90 91
4 147 193
5 111 31
6 11 168
7 74 148
8 25 193
9 195 194
10 78 92
11 144 13
12 70 15
13 73 93
14 20 21
15 84 191
16 106 5
17 193 136
18 7 143
19 162 60
20 79 100
21 140 50
22 178 9
23 63 48
24 107 38
25 125 176
26 109 176
27 199 74
28 120 86
29 193 174
30 134 82
31 102 117
32 155 50
33 18 14
34 185 134
35 148 7
36 48 193
37 14 109
38 186 53
39 180 68
40 149 160
41 57 53
42 105 41
43 60 81
44 93 162
45 90 176
46 77 169
47 128 82
48 123 9
49 119 198
50 25 162
51 3 114
52 78 32
53 41 127
54 138 177
55 116 117
56 66 15
57 114 75
58 143 76
59 60 102
60 127 146
61 14 22
62 101 40
63 2 73
64 39 41
65 144 66
66 157 98
67 44 14
68 134 95
69 134 10
70 159 132
71 194 123
72 36 199
73 83 45
74 106 158
75 14 145
76 125 122
77 150 29
78 10 8
79 169 188
80 170 70
81 110 18
82 57 56
83 66 172
84 150 78
85 44 38
86 179 4
87 160 163
88 77 192
89 25 140
90 32 128
91 152 87
92 132 55
93 0 63
94 173 41
95 10 29
96 81 165
97 122 148
98 188 108
99 9 9
