N 100 
0 102 188
1 21 65
2 31 183
3 114 137
4 45 46
5 139 187
6 3 170
7 162 115
8 71 189
9 110 164
10 48 152
11 61 194
12 40 175
13 168 116
14 34 171
15 106 198
16 181 56
17 155 129
18 128 151
19 122 75
20 116 113
21 13 91
22 70 158
23 53 189
24 181 32
25 80 32
26 198 4
27 60 44
28 123 115
29 154 22
30 134 87
31 141 141
32 58 43
33 103 64
34 107 27
35 39 22
36 93 174
37 122 96
38 93 24
39 169 154
40 24 35
41 148 165
42 195 8
43 90 69
44 87 128
45 98 186
46 51 122
47 122 27
48 154 141
49 95 20
50 178 3
51 52 48
52 177 157
53 86 155
54 0 140
55 52 29
56 182 52
57 144 69
58 120 199
59 98 32
60 136 166
61 26 41
62 8 153
63 8 89
64 94 15
65 73 10
66 37 96
67 58 3
68 158 59
69 167 88
70 94 105
71 177 181
72 66 0
73 199 193
74 85 50
75 150 186
76 3 160
77 57 123
78 107 115
79 92 45
80 32 158
81 96 113
82 55 183
83 86 152
84 109 184
85 38 105
86 111 119
87 47 122
88 77 174
89 175 194
90 40 55
91 89 117
92 193 100
93 76 199
94 106 105
95 80 74
96 115 147
97 173 176
98 178 77
99 94 91
