N 100 
0 168 5
1 126 13
2 48 24
3 122 191
4 65 60
5 147 30
6 171 83
7 2 38
8 38 14
9 6 152
10 37 83
11 183 116
12 65 119
13 49 191
14 135 141
15 100 11
16 118 155
17 199 191
18 193 9
19 134 53
20 117 92
21 142 148
22 131 126
23 169 48
24 167 135
25 101 87
26 79 125
27 119 113
28 196 92
29 74 1
30 122 61
31 84 185
32 47 197
33 168 167
34 152 34
35 48 165
36 175 126
37 160 142
38 25 132
39 191 126
40 65 59
41 9 37
42 97 159
43 160 39
44 11 143
45 194 23
46 28 13
47 112 64
48 30 178
49 162 113
50 104 151
51 15 17
52 39 84
53 187 101
54 160 4
55 43 45
56 57 118
57 84 51
58 120 95
59 96 148
60 33 2
61 176 177
62 31 83
63 39 60
64 85 1
65 183 1
66 68 50
67 93 130
68 199 33
69 150 63
70 125 92
71 66 47
72 31 192
73 131 90
74 8 104
75 146 185
76 0 172
77 64 107
78 92 91
79 55 76
80 134 111
81 86 45
82 54 147
83 130 36
84 103 0
85 162 105
86 177 186
87 84 10
88 178 152
89 88 120
90 13 128
91 38 25
92 34 17
93 76 107
94 27 106
95 1 58
96 53 49
97 167 55
98 192 67
99 72 78
