N 100 
0 133 55
1 110 132
2 6 12
3 169 24
4 95 19
5 26 77
6 136 98
7 25 15
8 61 70
9 125 147
10 174 15
11 17 27
12 23 67
13 30 179
14 55 42
15 73 100
16 116 138
17 197 21
18 91 2
19 195 75
20 170 15
21 65 47
22 139 84
23 189 102
24 101 28
25 156 190
26 82 109
27 68 83
28 14 121
29 0 72
30 107 73
31 11 130
32 96 56
33 146 105
34 176 4
35 148 8
36 147 98
37 78 50
38 65 13
39 0 41
40 40 104
41 4 200
42 105 68
43 115 137
44 128 60
45 100 49
46 108 137
47 94 96
48 197 133
49 193 165
50 118 97
51 82 147
52 80 198
53 177 62
54 175 62
55 135 124
56 8 110
57 94 58
58 129 83
59 43 104
60 4 75
61 138 47
62 175 120
63 68 28
64 164 15
65 177 25
66 190 164
67 187 29
68 134 149
69 29 182
70 2 21
71 105 94
72 192 73
73 1 115
74 124 157
75 168 189
76 17 138
77 176 165
78 43 123
79 126 97
80 112 179
81 105 87
82 57 34
83 110 34
84 178 26
85 64 79
86 117 120
87 108 46
88 72 159
89 60 64
90 32 26
91 33 22
92 129 39
93 191 71
94 29 56
95 130 62
96 75 157
97 143 171
98 44 29
99 178 105
