N 100 
0 15 78
1 5 189
2 167 102
3 148 183
4 48 73
5 72 38
6 162 146
7 166 68
8 114 46
9 174 51
10 23 81
11 27 83
12 27 101
13 122 172
14 199 165
15 87 151
16 192 62
17 70 46
18 161 77
19 124 112
20 86 169
21 181 0
22 126 31
23 76 183
24 51 107
25 32 4
26 121 73
27 165 105
28 178 16
29 128 132
30 69 22
31 73 102
32 190 21
33 94 26
34 125 180
35 106 77
36 97 121
37 91 61
38 33 53
39 68 34
40 45 149
41 84 121
42 163 116
43 127 15
44 18 112
45 91 53
46 42 172
47 45 80
48 148 115
49 137 154
50 58 97
51 112 31
52 33 145
53 38 12
54 107 153
55 152 92
56 45 198
57 146 120
58 12 189
59 141 13
60 10 196
61 125 127
62 64 89
63 87 193
64 137 126
65 123 84
66 121 14
67 34 172
68 125 148
69 40 90
70 149 190
71 197 184
72 184 147
73 86 10
74 173 152
75 168 47
76 144 66
77 164 27
78 152 130
79 140 33
80 60 129
81 117 39
82 23 189
83 6 177
84 31 59
85 43 12
86 29 165
87 68 69
88 173 194
89 109 170
90 3 159
91 23 162
92 22 38
93 138 60
94 147 169
95 168 111
96 113 2
97 68 145
98 112 92
99 51 25
