N 100 
0 124 127
1 52 42
2 134 11
3 3 117
4 25 66
5 131 6
6 149 139
7 81 49
8 179 81
9 62 161
10 200 91
11 17 188
12 188 163
13 2 89
14 66 64
15 61 7
16 0 153
17 71 78
18 58 113
19 163 172
20 131 138
21 73 100
22 92 156
23 122 85
24 106 89
25 197 143
26 76 133
27 172 190
28 87 71
29 10 45
30 81 50
31 132 97
32 7 31
33 185 175
34 188 10
35 54 2
36 44 55
37 192 108
38 32 165
39 95 192
40 22 139
41 149 105
42 153 30
43 126 160
44 157 14
45 98 184
46 144 58
47 84 181
48 56 39
49 134 16
50 165 17
51 104 162
52 128 72
53 113 5
54 181 16
55 167 176
56 81 86
57 134 193
58 8 75
59 88 98
60 165 10
61 125 75
62 165 107
63 85 72
64 152 111
65 132 25
66 103 72
67 12 116
68 178 22
69 79 104
70 8 67
71 68 157
72 30 180
73 9 117
74 134 194
75 178 97
76 156 101
77 195 158
78 179 189
79 156 100
80 122 41
81 130 19
82 170 137
83 74 34
84 68 187
85 137 49
86 43 195
87 6 156
88 117 103
89 194 87
90 129 49
91 125 175
92 17 160
93 71 43
94 92 188
95 25 181
96 170 37
97 101 19
98 96 198
99 127 162
