N 100 
0 87 168
1 98 85
2 161 154
3 55 197
4 143 78
5 144 181
6 173 71
7 56 146
8 154 129
9 0 155
10 137 120
11 119 185
12 107 86
13 6 26
14 176 58
15 44 21
16 42 56
17 4 141
18 107 171
19 58 136
20 47 162
21 106 148
22 63 19
23 163 118
24 132 132
25 84 5
26 179 3
27 75 94
28 62 45
29 134 147
30 18 67
31 160 5
32 18 79
33 48 99
34 138 171
35 199 37
36 96 137
37 197 138
38 31 159
39 14 150
40 3 6
41 35 28
42 109 21
43 167 77
44 186 42
45 68 170
46 129 46
47 90 41
48 89 72
49 120 30
50 181 187
51 182 105
52 112 136
53 82 145
54 115 196
55 166 166
56 193 167
57 60 174
58 109 170
59 45 127
60 44 61
61 73 145
62 193 97
63 123 101
64 139 140
65 167 185
66 148 25
67 163 149
68 43 55
69 199 181
70 20 98
71 168 38
72 106 73
73 90 79
74 119 95
75 149 127
76 122 124
77 19 102
78 59 62
79 9 102
80 193 89
81 118 79
82 37 92
83 199 175
84 182 20
85 26 120
86 132 131
87 41 23
88 51 59
89 80 181
90 148 97
91 131 173
92 2 143
93 28 113
94 123 91
95 44 14
96 150 140
97 106 149
98 183 0
99 143 52
