N 100 
0 75 112
1 48 54
2 44 197
3 64 68
4 43 101
5 23 35
6 183 84
7 27 104
8 164 23
9 175 120
10 85 85
11 33 190
12 6 111
13 95 40
14 181 21
15 54 192
16 105 159
17 110 155
18 182 108
19 184 82
20 159 42
21 153 9
22 118 27
23 41 195
24 35 7
25 75 43
26 124 178
27 187 139
28 177 51
29 159 3
30 187 65
31 181 32
32 18 89
33 111 56
34 15 194
35 31 82
36 32 26
37 90 193
38 35 50
39 117 133
40 151 117
41 101 24
42 6 140
43 32 194
44 149 79
45 162 34
46 144 153
47 76 175
48 74 62
49 39 88
50 158 151
51 73 41
52 142 198
53 19 128
54 2 105
55 163 56
56 42 7
57 123 34
58 138 128
59 105 176
60 59 169
61 8 53
62 188 151
63 160 95
64 185 137
65 102 169
66 4 31
67 61 50
68 155 7
69 150 138
70 199 191
71 143 81
72 136 18
73 28 41
74 27 199
75 91 19
76 162 198
77 190 199
78 112 75
79 197 178
80 126 177
81 50 73
82 132 138
83 200 62
84 18 182
85 139 139
86 142 158
87 3 114
88 57 9
89 23 194
90 189 5
91 71 130
92 136 7
93 105 181
94 65 35
95 196 75
96 63 40
97 41 184
98 140 84
99 11 47
