N 100 
0 141 18
1 176 162
2 149 175
3 161 17
4 165 45
5 31 106
6 33 116
7 76 148
8 193 27
9 194 200
10 113 67
11 90 110
12 197 7
13 152 60
14 4 54
15 7 37
16 108 25
17 133 199
18 124 109
19 22 182
20 142 153
21 7 45
22 180 41
23 5 186
24 20 66
25 34 88
26 80 52
27 45 109
28 89 131
29 163 29
30 142 60
31 98 91
32 66 55
33 95 57
34 18 170
35 62 21
36 197 33
37 33 120
38 97 42
39 133 137
40 188 144
41 110 71
42 152 192
43 81 49
44 115 82
45 110 137
46 112 113
47 159 50
48 174 22
49 178 134
50 192 197
51 155 152
52 197 95
53 0 143
54 121 160
55 195 155
56 105 126
57 188 188
58 163 75
59 135 151
60 127 55
61 92 159
62 98 177
63 161 79
64 144 199
65 155 105
66 86 179
67 81 173
68 65 155
69 117 156
70 77 141
71 191 185
72 13 157
73 150 170
74 81 184
75 138 96
76 154 118
77 76 1
78 83 188
79 32 126
80 83 181
81 172 58
82 34 166
83 88 124
84 192 74
85 152 90
86 62 60
87 25 9
88 104 34
89 135 57
90 27 16
91 107 110
92 85 161
93 29 85
94 161 58
95 55 171
96 146 153
97 165 158
98 124 97
99 21 161
