N 100 
0 184 188
1 30 91
2 187 119
3 143 71
4 140 12
5 123 24
6 47 51
7 143 192
8 13 44
9 47 191
10 147 158
11 100 49
12 114 67
13 15 6
14 188 20
15 125 80
16 171 149
17 183 15
18 138 32
19 4 59
20 75 155
21 154 81
22 79 73
23 63 191
24 64 189
25 141 196
26 88 67
27 165 164
28 154 46
29 114 27
30 170 199
31 75 29
32 49 52
33 95 47
34 192 114
35 94 42
36 175 150
37 97 134
38 135 33
39 167 92
40 138 180
41 14 101
42 61 177
43 149 53
44 6 26
45 88 95
46 113 127
47 47 194
48 153 194
49 86 128
50 134 23
51 87 101
52 111 151
53 14 26
54 97 85
55 15 52
56 194 127
57 22 101
58 2 33
59 69 79
60 194 183
61 0 191
62 191 86
63 157 74
64 153 52
65 179 146
66 15 175
67 20 107
68 185 29
69 117 83
70 109 146
71 191 12
72 54 86
73 182 101
74 84 60
75 126 65
76 158 42
77 116 121
78 42 130
79 162 12
80 129 31
81 96 135
82 165 122
83 133 153
84 89 136
85 169 9
86 98 65
87 187 200
88 78 79
89 23 187
90 117 56
91 1 197
92 150 77
93 28 37
94 153 110
95 181 173
96 175 50
97 181 184
98 160 40
99 131 167
