N 100 
0 124 78
1 74 59
2 65 74
3 97 178
4 197 125
5 129 88
6 33 91
7 142 108
8 112 72
9 99 157
10 38 7
11 65 4
12 38 27
13 77 46
14 143 22
15 26 138
16 81 112
17 32 59
18 82 190
19 152 141
20 12 18
21 24 118
22 43 18
23 73 77
24 135 183
25 3 78
26 156 105
27 139 46
28 28 174
29 193 148
30 58 28
31 179 33
32 192 105
33 72 104
34 56 169
35 90 51
36 15 94
37 87 149
38 38 120
39 142 26
40 33 175
41 185 40
42 99 138
43 194 193
44 130 114
45 162 171
46 193 177
47 146 5
48 142 195
49 172 112
50 83 161
51 127 173
52 160 85
53 16 154
54 74 171
55 19 41
56 155 49
57 106 122
58 92 74
59 64 166
60 26 107
61 185 65
62 16 64
63 48 94
64 36 9
65 14 139
66 150 26
67 157 151
68 90 0
69 111 127
70 116 120
71 67 24
72 57 185
73 139 49
74 20 90
75 97 81
76 4 41
77 161 33
78 70 62
79 56 8
80 63 23
81 111 18
82 64 78
83 175 14
84 84 110
85 193 196
86 173 70
87 112 54
88 144 87
89 142 51
90 55 72
91 189 163
92 162 91
93 53 123
94 27 98
95 200 200
96 82 30
97 90 110
98 177 82
99 191 29
