N 100 
0 17 50
1 146 188
2 171 120
3 10 34
4 169 184
5 166 156
6 118 168
7 78 153
8 89 61
9 172 187
10 55 100
11 104 97
12 72 173
13 41 173
14 139 69
15 71 109
16 130 7
17 52 136
18 116 33
19 14 109
20 193 128
21 42 66
22 164 75
23 104 105
24 55 98
25 56 14
26 113 102
27 26 150
28 5 154
29 155 26
30 15 10
31 22 25
32 32 200
33 196 199
34 111 39
35 18 94
36 123 135
37 47 103
38 98 176
39 104 85
40 77 59
41 1 190
42 35 4
43 116 164
44 27 119
45 87 19
46 39 173
47 16 169
48 129 164
49 162 32
50 141 94
51 83 15
52 30 47
53 150 32
54 36 182
55 85 179
56 4 10
57 181 195
58 118 85
59 106 106
60 180 50
61 43 128
62 183 54
63 92 114
64 139 80
65 135 194
66 95 176
67 29 89
68 113 108
69 136 166
70 152 101
71 195 33
72 132 35
73 19 198
74 18 66
75 106 69
76 18 154
77 83 197
78 189 167
79 95 161
80 90 21
81 181 119
82 131 133
83 93 150
84 101 6
85 67 177
86 190 48
87 67 107
88 160 178
89 57 97
90 131 14
91 180 73
92 196 148
93 112 155
94 179 94
95 163 52
96 163 137
97 23 147
98 101 174
99 87 5
