N 100 
0 75 4
1 39 166
2 147 94
3 43 170
4 79 155
5 156 4
6 104 154
7 151 185
8 19 92
9 42 132
10 123 51
11 85 113
12 98 119
13 175 177
14 47 138
15 31 7
16 16 19
17 27 168
18 190 175
19 18 165
20 140 115
21 167 111
22 193 71
23 74 98
24 125 97
25 7 24
26 84 19
27 120 33
28 107 177
29 26 47
30 87 38
31 175 144
32 147 186
33 45 43
34 61 168
35 79 30
36 69 162
37 179 72
38 136 3
39 26 197
40 168 82
41 170 187
42 158 191
43 147 170
44 53 67
45 196 65
46 161 128
47 46 110
48 38 170
49 41 115
50 73 111
51 24 5
52 45 89
53 144 26
54 47 62
55 6 168
56 65 71
57 180 78
58 18 125
59 131 114
60 65 186
61 41 200
62 185 51
63 131 85
64 75 183
65 10 108
66 95 152
67 0 64
68 190 120
69 81 59
70 94 56
71 137 95
72 30 52
73 51 73
74 11 173
75 71 183
76 155 123
77 158 188
78 101 36
79 173 42
80 75 95
81 149 64
82 39 57
83 14 133
84 155 165
85 19 176
86 102 196
87 64 91
88 188 179
89 170 149
90 190 83
91 16 17
92 169 54
93 40 129
94 164 133
95 132 196
96 78 72
97 135 114
98 5 173
99 79 76
