N 100 
0 29 7
1 6 27
2 76 23
3 52 159
4 16 137
5 154 84
6 168 180
7 36 135
8 157 129
9 127 182
10 70 136
11 94 167
12 134 125
13 109 18
14 144 163
15 62 186
16 164 193
17 186 51
18 1 103
19 36 7
20 90 21
21 196 124
22 9 16
23 163 180
24 162 168
25 164 122
26 146 36
27 136 108
28 118 192
29 78 7
30 55 64
31 188 62
32 13 59
33 5 153
34 152 173
35 5 69
36 46 61
37 6 168
38 156 121
39 23 140
40 128 12
41 148 23
42 194 144
43 82 124
44 135 65
45 152 26
46 158 27
47 30 116
48 128 33
49 23 36
50 45 22
51 197 161
52 166 163
53 184 161
54 107 81
55 90 29
56 57 136
57 145 156
58 161 153
59 89 52
60 194 23
61 127 16
62 166 118
63 37 56
64 107 126
65 110 183
66 182 96
67 178 53
68 11 36
69 103 87
70 29 68
71 105 186
72 119 49
73 116 97
74 83 82
75 61 53
76 61 49
77 46 187
78 13 130
79 190 114
80 24 96
81 84 173
82 103 28
83 26 39
84 94 141
85 136 36
86 83 37
87 193 196
88 66 51
89 108 95
90 87 28
91 143 60
92 160 30
93 158 147
94 18 177
95 22 57
96 131 37
97 21 186
98 150 140
99 111 62
