N 100 
0 26 132
1 111 56
2 73 24
3 109 11
4 123 124
5 140 142
6 160 183
7 139 8
8 200 58
9 151 84
10 165 96
11 125 49
12 158 146
13 158 138
14 51 198
15 197 78
16 66 60
17 110 164
18 136 32
19 107 118
20 161 180
21 9 159
22 44 172
23 185 117
24 167 148
25 67 142
26 20 92
27 149 183
28 59 72
29 166 25
30 22 166
31 139 171
32 32 190
33 63 110
34 158 114
35 116 53
36 150 5
37 36 146
38 4 158
39 67 23
40 123 188
41 146 62
42 179 32
43 22 130
44 143 177
45 94 9
46 161 146
47 183 118
48 44 99
49 91 131
50 88 89
51 3 157
52 131 42
53 145 196
54 182 168
55 116 113
56 159 24
57 56 72
58 150 55
59 198 90
60 89 33
61 39 166
62 189 132
63 29 84
64 172 4
65 180 152
66 165 110
67 199 162
68 192 109
69 18 140
70 198 145
71 20 123
72 0 81
73 50 150
74 72 76
75 40 53
76 154 134
77 73 44
78 108 195
79 103 173
80 111 169
81 99 96
82 198 94
83 165 131
84 109 165
85 146 181
86 78 147
87 142 62
88 182 70
89 176 117
90 57 169
91 100 29
92 1 116
93 113 193
94 147 119
95 41 72
96 156 186
97 126 130
98 168 147
99 183 86
