N 100 
0 36 184
1 119 5
2 129 14
3 120 93
4 99 6
5 85 118
6 45 89
7 167 23
8 79 164
9 168 154
10 54 25
11 33 199
12 200 24
13 28 130
14 50 72
15 157 5
16 98 33
17 134 64
18 81 167
19 21 141
20 133 182
21 195 92
22 79 194
23 17 78
24 130 18
25 67 116
26 112 65
27 130 169
28 52 46
29 31 9
30 200 83
31 167 182
32 110 187
33 160 58
34 71 147
35 174 51
36 19 167
37 6 53
38 79 50
39 9 100
40 78 166
41 14 115
42 121 127
43 76 179
44 136 92
45 105 181
46 152 140
47 78 123
48 135 106
49 152 46
50 99 181
51 162 170
52 61 193
53 32 55
54 116 63
55 30 78
56 127 160
57 30 181
58 16 163
59 176 119
60 65 143
61 93 93
62 49 168
63 81 77
64 185 191
65 40 7
66 108 82
67 141 91
68 16 29
69 17 135
70 105 71
71 50 63
72 147 55
73 188 116
74 57 166
75 135 182
76 96 44
77 46 110
78 162 130
79 109 48
80 5 38
81 87 138
82 119 111
83 45 160
84 67 118
85 181 25
86 172 57
87 25 22
88 181 27
89 39 88
90 176 92
91 139 11
92 151 113
93 169 26
94 165 109
95 19 0
96 160 34
97 12 137
98 129 135
99 120 136
